Label,gyroX,gyroY,gyroZ
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.0,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.0,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.0,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.0,0.0,-0.03333333333333333
False,0.0,0.0,-0.06666666666666667
False,0.0,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.0,0.0,-0.03333333333333333
False,0.0,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.0,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,0.0,-0.0
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.03333333333333333,-0.03333333333333333,-0.03333333333333333
False,0.03333333333333333,0.0,-0.03333333333333333
False,0.06666666666666667,0.0,-0.0
False,0.16666666666666666,0.0,0.03333333333333333
False,0.23333333333333334,0.0,0.1
False,0.06666666666666667,-0.03333333333333333,-0.0
False,0.06666666666666667,-0.2,-0.1
False,0.0,-0.06666666666666667,-0.2
False,0.0,-0.3,-0.0
False,0.0,-0.3,0.03333333333333333
False,0.13333333333333333,-0.1,-0.0
False,0.26666666666666666,0.13333333333333333,-0.1
False,0.26666666666666666,0.03333333333333333,-0.23333333333333334
False,0.1,-0.06666666666666667,-0.23333333333333334
False,0.1,-0.13333333333333333,-0.16666666666666666
False,-0.26666666666666666,-0.2,-0.0
False,-0.36666666666666664,-0.23333333333333334,-0.06666666666666667
False,-0.6,-0.7333333333333333,-0.0
False,0.0,-0.13333333333333333,-0.4666666666666667
False,-0.03333333333333333,-0.4,-0.5
False,0.0,-0.4,-0.23333333333333334
False,0.06666666666666667,-0.4666666666666667,-0.0
False,0.16666666666666666,-0.4666666666666667,-0.06666666666666667
False,0.06666666666666667,-0.43333333333333335,-0.13333333333333333
False,0.03333333333333333,-0.36666666666666664,-0.16666666666666666
False,0.03333333333333333,-0.23333333333333334,-0.26666666666666666
False,-0.2,-0.23333333333333334,-0.3
False,-0.1,-0.4,-0.23333333333333334
False,0.0,-0.43333333333333335,-0.1
False,0.1,-0.13333333333333333,-0.23333333333333334
False,0.0,0.0,-0.2
False,0.26666666666666666,0.03333333333333333,-0.06666666666666667
False,0.13333333333333333,0.0,-0.0
False,-0.43333333333333335,-0.1,0.03333333333333333
False,-0.8,-0.06666666666666667,0.1
False,-0.7333333333333333,0.0,-0.0
False,-0.6333333333333333,0.06666666666666667,-0.06666666666666667
False,-0.8666666666666667,0.0,-0.13333333333333333
False,-1.1333333333333333,-0.1,0.13333333333333333
False,-1.2666666666666666,0.0,0.3
False,-1.2666666666666666,0.16666666666666666,0.16666666666666666
False,-1.3333333333333333,0.3333333333333333,0.06666666666666667
False,-1.2333333333333334,0.26666666666666666,0.1
True,-1.4,0.23333333333333334,0.03333333333333333
True,-1.6333333333333333,0.36666666666666664,-0.0
True,-1.6,0.3333333333333333,-0.03333333333333333
True,-1.5666666666666667,0.3,-0.23333333333333334
False,-1.1333333333333333,0.16666666666666666,-0.23333333333333334
False,-0.7,0.06666666666666667,-0.16666666666666666
False,-0.7666666666666667,0.16666666666666666,-0.03333333333333333
False,-1.1666666666666667,0.23333333333333334,-0.1
True,-1.4333333333333333,0.0,-0.1
True,-1.7,0.0,-0.0
True,-1.6,0.23333333333333334,-0.03333333333333333
True,-1.5666666666666667,0.3,-0.36666666666666664
False,-1.3333333333333333,0.1,-0.16666666666666666
False,-0.9333333333333333,-0.1,-0.1
False,-0.7666666666666667,0.0,-0.3333333333333333
False,-0.9333333333333333,0.06666666666666667,-0.4
False,-0.8666666666666667,0.06666666666666667,-0.16666666666666666
True,-1.4,0.4666666666666667,0.26666666666666666
False,0.5333333333333333,0.6,0.9666666666666667
False,0.9,0.26666666666666666,0.26666666666666666
False,0.7333333333333333,-0.4666666666666667,-0.43333333333333335
True,1.3333333333333333,-0.36666666666666664,-1.0333333333333334
True,1.1666666666666667,0.3333333333333333,-1.4666666666666666
True,0.3333333333333333,1.0333333333333334,-1.1
False,-0.4,-0.3333333333333333,0.23333333333333334
False,-0.7333333333333333,-0.5,0.36666666666666664
False,-0.6333333333333333,-0.5333333333333333,0.23333333333333334
False,-0.43333333333333335,-0.3333333333333333,-0.23333333333333334
False,-0.36666666666666664,0.03333333333333333,-0.4
False,-0.8333333333333334,-0.06666666666666667,-0.36666666666666664
False,-1.1333333333333333,-0.4666666666666667,-0.6666666666666666
True,-1.8,-0.8333333333333334,-0.8666666666666667
True,-1.8,-0.9333333333333333,-0.03333333333333333
False,0.4666666666666667,0.0,-1.0666666666666667
True,4.7,-1.4333333333333333,-0.9333333333333333
True,8.533333333333333,-0.06666666666666667,0.1
True,10.333333333333334,0.5333333333333333,0.9
True,3.5,-0.26666666666666666,0.9
True,2.3,-0.7,0.23333333333333334
True,3.066666666666667,-0.5,-0.23333333333333334
True,2.433333333333333,-0.5,-0.26666666666666666
False,-0.1,-0.8,-0.9666666666666667
True,-0.4,-0.8,-1.1
False,0.7333333333333333,-0.03333333333333333,0.5333333333333333
False,-0.13333333333333333,-0.13333333333333333,1.0666666666666667
False,-0.9,-0.8,0.2
False,-0.9666666666666667,-0.23333333333333334,-0.1
False,0.36666666666666664,0.0,0.8
False,0.9,-0.4,0.43333333333333335
True,2.7666666666666666,-0.5333333333333333,0.23333333333333334
True,3.1666666666666665,-0.23333333333333334,0.4666666666666667
True,3.2333333333333334,0.0,0.3
True,2.5,0.03333333333333333,0.26666666666666666
True,2.433333333333333,0.1,0.03333333333333333
True,2.066666666666667,-0.1,-0.4666666666666667
False,0.7333333333333333,0.03333333333333333,-0.6666666666666666
False,0.7,0.03333333333333333,-0.43333333333333335
False,0.43333333333333335,0.4666666666666667,-0.03333333333333333
False,0.4,0.7666666666666667,0.1
False,0.03333333333333333,0.7,0.1
False,0.0,0.4,0.1
False,-0.36666666666666664,0.2,-0.13333333333333333
False,-1.0333333333333334,0.16666666666666666,-0.4666666666666667
False,-1.0,0.4,-0.3
False,-1.2666666666666666,0.43333333333333335,-0.16666666666666666
True,-1.6333333333333333,0.26666666666666666,-0.3
True,-2.2,0.26666666666666666,-0.7333333333333333
True,-2.8,0.3333333333333333,-0.8
True,-2.933333333333333,0.6666666666666666,-0.1
True,-3.066666666666667,1.0,0.7
True,-3.2,0.8,0.5333333333333333
True,-3.533333333333333,0.4,-0.2
True,-3.1666666666666665,0.3,-0.1
True,-2.6,0.2,0.23333333333333334
True,-2.1,0.03333333333333333,0.13333333333333333
False,-1.1,-0.36666666666666664,-0.3333333333333333
False,-1.0666666666666667,-0.4666666666666667,-0.23333333333333334
False,-0.7333333333333333,-0.36666666666666664,0.1
False,-0.16666666666666666,-0.03333333333333333,0.5333333333333333
False,0.6666666666666666,0.5333333333333333,0.6333333333333333
True,1.1,0.8666666666666667,0.4666666666666667
True,1.3333333333333333,1.0333333333333334,0.16666666666666666
True,1.3,0.8,0.4
True,1.4666666666666666,0.43333333333333335,0.5
True,1.4666666666666666,-0.3,0.4
True,1.9666666666666666,-0.8666666666666667,0.5666666666666667
True,2.033333333333333,-1.8,0.9666666666666667
True,1.5333333333333334,-1.5,1.6333333333333333
True,1.7,-1.4333333333333333,4.2
True,0.2,-2.033333333333333,2.3
True,-0.9333333333333333,-2.0,-1.4
True,-1.6333333333333333,-2.2333333333333334,-4.133333333333334
True,-1.3333333333333333,-2.0,-2.8666666666666667
True,3.6,0.5666666666666667,0.3333333333333333
True,3.5,0.9666666666666667,0.7
True,2.7,0.43333333333333335,0.26666666666666666
True,2.1333333333333333,0.9,-0.0
True,1.8333333333333333,0.8333333333333334,-0.3
True,1.5333333333333334,0.4666666666666667,-0.7666666666666667
True,1.5,0.8666666666666667,-0.5333333333333333
True,1.0333333333333334,1.1,0.23333333333333334
True,0.6,0.7333333333333333,1.4333333333333333
True,-0.9333333333333333,-0.23333333333333334,1.1333333333333333
True,-2.533333333333333,-1.2333333333333334,-0.16666666666666666
True,-3.7666666666666666,-1.4333333333333333,-0.9333333333333333
True,-4.666666666666667,-1.2666666666666666,-0.7666666666666667
True,-4.766666666666667,-1.0333333333333334,-0.6333333333333333
True,-2.966666666666667,-0.7666666666666667,-0.6
False,-0.36666666666666664,-0.8,-0.26666666666666666
False,1.0333333333333334,-0.9333333333333333,0.13333333333333333
False,0.16666666666666666,-0.7333333333333333,-0.5
True,0.13333333333333333,-0.8666666666666667,-1.2333333333333334
False,-0.3,-0.8333333333333334,-1.0333333333333334
False,-0.16666666666666666,-0.26666666666666666,-0.3
False,0.26666666666666666,0.43333333333333335,-0.2
False,0.2,0.8,-0.13333333333333333
False,0.43333333333333335,1.2333333333333334,-0.23333333333333334
True,0.8,1.5333333333333334,-0.13333333333333333
True,0.5333333333333333,1.5666666666666667,-0.23333333333333334
False,-0.13333333333333333,1.3666666666666667,-0.2
False,0.2,1.2333333333333334,-0.2
False,0.4666666666666667,1.2333333333333334,-0.1
False,0.06666666666666667,1.0333333333333334,0.43333333333333335
False,-0.13333333333333333,0.7666666666666667,0.8666666666666667
False,-0.36666666666666664,0.3333333333333333,0.5333333333333333
False,-0.13333333333333333,-0.06666666666666667,-0.13333333333333333
False,0.0,-0.13333333333333333,-0.5
False,0.2,-0.06666666666666667,-0.2
False,0.06666666666666667,0.0,-0.0
False,0.03333333333333333,0.03333333333333333,-0.1
False,-0.1,0.0,-0.13333333333333333
False,-0.13333333333333333,-0.1,-0.06666666666666667
False,-0.16666666666666666,-0.23333333333333334,-0.0
False,-0.06666666666666667,-0.23333333333333334,0.03333333333333333
False,-0.03333333333333333,-0.16666666666666666,-0.0
False,-0.1,-0.06666666666666667,-0.0
False,-0.13333333333333333,-0.06666666666666667,-0.03333333333333333
False,-0.03333333333333333,-0.03333333333333333,-0.0
False,-0.03333333333333333,-0.03333333333333333,-0.03333333333333333
False,-0.13333333333333333,-0.03333333333333333,-0.16666666666666666
False,-0.1,-0.03333333333333333,-0.3
False,-0.03333333333333333,-0.03333333333333333,-0.3
False,0.06666666666666667,0.0,-0.06666666666666667
False,0.0,0.0,0.06666666666666667
False,0.0,0.03333333333333333,-0.0
False,0.0,0.0,-0.16666666666666666
False,-0.03333333333333333,-0.03333333333333333,-0.16666666666666666
False,0.03333333333333333,0.0,-0.06666666666666667
False,-0.2,0.0,-0.1
False,-0.26666666666666666,0.0,-0.13333333333333333
False,-0.23333333333333334,0.03333333333333333,-0.03333333333333333
False,-0.13333333333333333,0.06666666666666667,-0.03333333333333333
False,-0.2,0.03333333333333333,-0.16666666666666666
False,-0.16666666666666666,0.06666666666666667,-0.26666666666666666
False,-0.03333333333333333,0.13333333333333333,-0.16666666666666666
False,-0.13333333333333333,0.03333333333333333,-0.13333333333333333
False,-0.1,0.0,-0.1
False,-0.16666666666666666,0.06666666666666667,-0.2
False,-0.3333333333333333,0.0,-0.3
False,-0.26666666666666666,-0.03333333333333333,-0.26666666666666666
False,-0.2,-0.03333333333333333,-0.16666666666666666
False,-0.23333333333333334,0.0,-0.1
False,-0.23333333333333334,0.06666666666666667,-0.0
False,-0.3,0.03333333333333333,-0.03333333333333333
False,-0.26666666666666666,-0.03333333333333333,-0.23333333333333334
False,-0.13333333333333333,0.0,-0.16666666666666666
False,-0.13333333333333333,0.0,-0.1
False,-0.23333333333333334,0.0,-0.13333333333333333
False,-0.26666666666666666,0.0,-0.16666666666666666
False,-0.2,-0.03333333333333333,-0.13333333333333333
False,-0.13333333333333333,-0.03333333333333333,-0.13333333333333333
False,-0.1,0.0,-0.13333333333333333
False,-0.13333333333333333,0.0,-0.13333333333333333
False,-0.2,0.0,-0.1
False,-0.2,-0.03333333333333333,-0.06666666666666667
False,-0.16666666666666666,0.0,-0.06666666666666667
False,-0.13333333333333333,0.0,-0.06666666666666667
False,-0.16666666666666666,0.0,-0.1
False,-0.13333333333333333,0.0,-0.06666666666666667
False,-0.13333333333333333,0.03333333333333333,-0.1
False,-0.03333333333333333,0.1,-0.1
False,-0.03333333333333333,0.1,-0.13333333333333333
False,-0.1,0.03333333333333333,-0.16666666666666666
False,-0.2,0.0,-0.1
False,-0.16666666666666666,0.0,-0.0
False,-0.1,0.06666666666666667,0.03333333333333333
False,-0.1,0.13333333333333333,-0.03333333333333333
False,-0.16666666666666666,0.1,-0.13333333333333333
False,-0.23333333333333334,0.03333333333333333,-0.16666666666666666
False,-0.2,0.03333333333333333,-0.03333333333333333
False,-0.1,0.06666666666666667,-0.0
False,-0.1,0.16666666666666666,-0.03333333333333333
False,-0.16666666666666666,0.16666666666666666,-0.16666666666666666
False,-0.26666666666666666,0.06666666666666667,-0.26666666666666666
False,-0.2,0.03333333333333333,-0.23333333333333334
False,-0.13333333333333333,0.1,-0.16666666666666666
False,-0.13333333333333333,0.1,-0.1
False,-0.13333333333333333,0.13333333333333333,-0.1
False,-0.2,0.1,-0.16666666666666666
False,-0.3,0.0,-0.26666666666666666
False,-0.26666666666666666,-0.03333333333333333,-0.23333333333333334
False,-0.16666666666666666,0.0,-0.1
False,-0.06666666666666667,0.06666666666666667,0.06666666666666667
False,0.0,0.1,0.2
False,0.06666666666666667,0.1,0.23333333333333334
False,0.06666666666666667,0.03333333333333333,0.13333333333333333
False,0.13333333333333333,-0.03333333333333333,0.06666666666666667
False,0.16666666666666666,-0.1,-0.0
False,0.2,-0.06666666666666667,-0.0
False,0.26666666666666666,0.0,-0.0
False,0.2,0.06666666666666667,-0.06666666666666667
False,0.23333333333333334,0.1,-0.13333333333333333
False,0.5666666666666667,0.16666666666666666,-0.0
False,0.6,0.23333333333333334,0.3333333333333333
False,0.43333333333333335,0.23333333333333334,0.5666666666666667
False,0.13333333333333333,0.13333333333333333,0.3333333333333333
False,-0.03333333333333333,0.0,-0.03333333333333333
False,0.0,0.0,-0.23333333333333334
False,0.0,0.03333333333333333,-0.26666666666666666
False,0.1,0.2,-0.06666666666666667
False,0.03333333333333333,0.43333333333333335,0.03333333333333333
False,0.13333333333333333,0.6,-0.03333333333333333
False,0.2,0.7666666666666667,-0.0
False,-0.16666666666666666,0.7,0.16666666666666666
False,-0.36666666666666664,0.5,0.13333333333333333
False,-0.3333333333333333,0.4,0.06666666666666667
False,-0.23333333333333334,0.43333333333333335,0.06666666666666667
False,-0.06666666666666667,0.4,-0.0
False,-0.26666666666666666,-0.1,-0.2
False,-0.8666666666666667,-0.6666666666666666,0.13333333333333333
True,-1.2333333333333334,-0.9,0.6
False,-0.7333333333333333,-0.6333333333333333,-0.13333333333333333
False,-0.1,-0.26666666666666666,-1.1333333333333333
False,-0.1,-0.06666666666666667,-1.3666666666666667
False,0.4,0.1,-0.9666666666666667
True,1.9,0.23333333333333334,-0.4
True,3.2,0.6,-0.0
True,2.7333333333333334,0.5333333333333333,0.4666666666666667
False,0.43333333333333335,0.0,0.36666666666666664
False,-0.9666666666666667,-0.3333333333333333,-0.1
False,-0.6666666666666666,-0.06666666666666667,-0.3
False,-0.5666666666666667,0.03333333333333333,-0.43333333333333335
False,0.0,0.16666666666666666,-0.03333333333333333
False,0.5,0.13333333333333333,1.0666666666666667
True,-0.36666666666666664,-0.4666666666666667,1.7
True,-0.06666666666666667,-0.3333333333333333,2.7
True,0.23333333333333334,-0.3,3.066666666666667
True,0.4,-0.43333333333333335,2.8
True,0.5,-0.4666666666666667,1.4333333333333333
False,0.6,-0.43333333333333335,-0.5666666666666667
False,0.26666666666666666,-0.36666666666666664,-0.43333333333333335
False,0.3333333333333333,-0.23333333333333334,-0.8666666666666667
False,-0.5,-0.43333333333333335,-1.1666666666666667
True,-0.06666666666666667,-0.26666666666666666,-3.5
True,-0.36666666666666664,0.0,-5.6
True,-1.1333333333333333,0.2,-6.7
True,-1.4666666666666666,0.7666666666666667,-7.333333333333333
True,-1.7333333333333334,1.1,-8.366666666666667
True,-2.1333333333333333,0.8,-8.7
True,-1.7,0.3,-7.566666666666666
True,-0.8333333333333334,-0.1,-5.633333333333334
True,0.1,-0.4666666666666667,-3.8
True,-0.13333333333333333,-0.43333333333333335,-3.7
True,-0.6666666666666666,0.23333333333333334,-4.7
True,-0.6333333333333333,0.6666666666666666,-4.7
True,-0.13333333333333333,0.2,-2.8
False,0.5666666666666667,-0.23333333333333334,-0.1
False,0.3333333333333333,-0.36666666666666664,0.6333333333333333
True,-0.13333333333333333,-0.1,1.4666666666666666
True,-0.13333333333333333,-0.06666666666666667,1.7666666666666666
True,1.2333333333333334,-0.4666666666666667,2.1333333333333333
True,1.7333333333333334,-0.6333333333333333,2.966666666666667
True,1.8,-1.0333333333333334,4.2
True,2.1333333333333333,-0.9333333333333333,4.633333333333334
True,0.13333333333333333,-0.03333333333333333,5.166666666666667
True,-0.23333333333333334,-0.4,4.733333333333333
True,0.13333333333333333,-1.1666666666666667,4.966666666666667
True,0.13333333333333333,-1.1666666666666667,4.966666666666667
True,-0.23333333333333334,-1.3666666666666667,5.066666666666666
True,-1.3333333333333333,-0.8,5.4
True,-0.6333333333333333,0.06666666666666667,4.4
True,-0.26666666666666666,0.8,3.6666666666666665
True,-0.3,1.8,2.8666666666666667
True,-0.6,2.2,3.1
True,-0.7,0.26666666666666666,4.533333333333333
True,-1.5333333333333334,0.3,5.166666666666667
True,-0.7,1.4333333333333333,4.033333333333333
True,2.966666666666667,1.6666666666666667,3.3333333333333335
True,2.6,1.5666666666666667,3.2333333333333334
True,2.3333333333333335,1.7666666666666666,2.7666666666666666
True,2.1333333333333333,0.8666666666666667,2.4
True,0.2,-0.23333333333333334,2.7666666666666666
True,1.8,-0.03333333333333333,2.2333333333333334
True,0.8333333333333334,0.5,2.066666666666667
True,2.0,-0.36666666666666664,1.4
True,2.3333333333333335,-1.3,1.6666666666666667
True,1.8333333333333333,-1.8,1.7666666666666666
True,1.0666666666666667,-2.7666666666666666,0.8
True,1.0,-1.7,0.6666666666666666
True,-0.5,-1.8,-0.4
True,1.5,-1.7,-2.0
True,-0.26666666666666666,-2.6333333333333333,-2.9
True,0.8333333333333334,-2.6,-3.033333333333333
True,0.13333333333333333,-2.5,-3.8333333333333335
True,-1.0666666666666667,-1.9666666666666666,-4.0
True,-0.8333333333333334,-1.8,-4.033333333333333
True,-0.5,-0.8666666666666667,-3.566666666666667
True,0.7,0.0,-2.5
True,0.9666666666666667,-0.06666666666666667,-1.6
True,0.0,-1.2333333333333334,-2.7
True,-0.36666666666666664,-2.4,-4.5
True,-0.1,-3.2666666666666666,-5.3
True,0.9333333333333333,-2.8666666666666667,-4.666666666666667
True,0.9666666666666667,-1.9666666666666666,-4.0
True,-0.1,-1.5666666666666667,-4.733333333333333
True,-0.26666666666666666,-1.5,-5.366666666666666
True,0.03333333333333333,-2.066666666666667,-4.733333333333333
True,-0.43333333333333335,-2.0,-4.666666666666667
True,-0.4,-1.9333333333333333,-3.933333333333333
True,-0.3333333333333333,-1.3333333333333333,-3.7333333333333334
True,-0.23333333333333334,-0.6,-3.3666666666666667
True,0.3,0.0,-2.6666666666666665
True,0.7333333333333333,0.3,-1.5666666666666667
False,0.7,-0.06666666666666667,-0.6333333333333333
False,0.5333333333333333,-0.1,-1.0333333333333334
True,0.9333333333333333,0.3,-1.2666666666666666
True,1.4666666666666666,1.0,-1.2333333333333334
True,1.8333333333333333,1.5333333333333334,-1.0
True,1.4333333333333333,1.2666666666666666,-0.43333333333333335
True,0.9,0.7666666666666667,-0.8333333333333334
True,1.1333333333333333,0.6333333333333333,-1.8
True,1.9666666666666666,1.4,-2.4
True,1.8333333333333333,2.1,-1.9666666666666666
True,1.5333333333333334,1.6666666666666667,-0.7
True,1.4333333333333333,1.1666666666666667,-0.06666666666666667
True,1.5333333333333334,1.1666666666666667,-0.6333333333333333
True,2.066666666666667,1.8333333333333333,-1.5666666666666667
True,2.6666666666666665,2.6666666666666665,-2.1333333333333333
True,2.966666666666667,2.6,-1.8333333333333333
True,3.066666666666667,1.7333333333333334,-0.43333333333333335
True,3.3,1.1333333333333333,1.0333333333333334
True,3.7333333333333334,1.2666666666666666,1.6
True,3.566666666666667,2.033333333333333,0.5
True,3.533333333333333,2.1333333333333333,-0.2
True,3.7,1.8,-0.06666666666666667
True,3.9,0.9,0.5
True,4.066666666666666,0.06666666666666667,1.2333333333333334
True,4.066666666666666,-0.3333333333333333,1.6666666666666667
True,4.2,-0.6333333333333333,1.9
True,4.833333333333333,-1.0,2.3333333333333335
True,5.566666666666666,-1.3666666666666667,2.6666666666666665
True,5.766666666666667,-1.7666666666666666,2.8666666666666667
True,5.566666666666666,-1.9333333333333333,3.2333333333333334
True,4.733333333333333,-2.066666666666667,3.3666666666666667
True,4.066666666666666,-2.1333333333333333,3.433333333333333
True,4.033333333333333,-2.6333333333333333,3.3
True,4.466666666666667,-2.966666666666667,3.5
True,3.966666666666667,-3.2666666666666666,3.466666666666667
True,2.7,-3.466666666666667,3.2333333333333334
True,2.0,-3.8666666666666667,2.8
True,2.1333333333333333,-3.933333333333333,2.6
True,2.1666666666666665,-4.0,2.6
True,1.7,-4.2,2.5
True,1.3,-4.4,2.4
True,1.3,-4.666666666666667,1.8333333333333333
True,1.8666666666666667,-4.933333333333334,1.3333333333333333
True,1.9333333333333333,-4.766666666666667,1.4
True,1.0,-4.566666666666666,1.2
True,0.5666666666666667,-4.933333333333334,0.7
True,0.7666666666666667,-4.5,0.06666666666666667
True,0.06666666666666667,-3.8,-0.5333333333333333
True,-0.3333333333333333,-3.5,-0.6
True,-0.5666666666666667,-2.933333333333333,-0.8333333333333334
True,-0.9,-2.3333333333333335,-1.6
True,-1.5333333333333334,-2.1666666666666665,-2.433333333333333
True,-1.5,-1.8,-2.933333333333333
True,-1.2666666666666666,-1.5666666666666667,-3.8666666666666667
True,-0.9666666666666667,-1.4333333333333333,-3.8333333333333335
True,-0.9333333333333333,-1.3666666666666667,-3.8333333333333335
True,-1.1333333333333333,-1.6,-4.966666666666667
True,-0.26666666666666666,-1.9333333333333333,-5.8
True,-0.5666666666666667,-1.6666666666666667,-4.166666666666667
True,-0.6,-1.3333333333333333,-3.1
True,-0.6,-1.6666666666666667,-3.7666666666666666
True,-0.06666666666666667,-2.066666666666667,-4.766666666666667
True,0.36666666666666664,-2.1,-4.8
True,0.1,-1.2,-3.466666666666667
True,-0.36666666666666664,-0.5,-1.8
True,-0.36666666666666664,-0.6333333333333333,-2.1
True,0.16666666666666666,-1.2666666666666666,-3.8333333333333335
True,0.6333333333333333,-1.6666666666666667,-4.466666666666667
True,0.9333333333333333,-1.4666666666666666,-3.4
True,0.5,-0.5333333333333333,-2.4
True,-0.5,-0.5333333333333333,-4.133333333333334
True,0.8666666666666667,-1.8333333333333333,-4.5
True,0.9333333333333333,-1.2666666666666666,-3.9
True,0.3333333333333333,0.0,-2.3666666666666667
False,-0.23333333333333334,0.7,-0.8
False,0.0,0.23333333333333334,-0.9
False,0.26666666666666666,0.06666666666666667,-1.1
False,0.3333333333333333,0.5333333333333333,0.5333333333333333
True,0.5333333333333333,1.2333333333333334,2.6666666666666665
True,0.6666666666666666,1.6333333333333333,4.333333333333333
True,0.8,2.066666666666667,6.4
True,0.8666666666666667,2.466666666666667,7.9
True,0.6333333333333333,2.3666666666666667,7.933333333333334
True,0.26666666666666666,1.6,6.0
True,0.43333333333333335,1.3,5.366666666666666
True,0.43333333333333335,1.1,5.133333333333334
True,0.36666666666666664,1.0,4.533333333333333
True,0.5,0.7,3.2
True,0.4666666666666667,0.7,2.4
True,0.2,0.9666666666666667,2.3
True,0.06666666666666667,1.2,2.1333333333333333
True,0.3333333333333333,1.5333333333333334,1.5333333333333334
True,0.2,1.8333333333333333,0.5666666666666667
True,-0.03333333333333333,2.566666666666667,0.06666666666666667
True,-0.03333333333333333,2.566666666666667,0.06666666666666667
